path,text
segment_audio\09_01_032275_211017_SD_seg016.wav,저는 제가 나중에 만두를 며느리가 들어오면 그렇게 빚게 하거나 하고 싶지는 않아요. 물론 우리 세대 아이들은 그런 생각도 없겠지만 얼마나 힘이 들어요. 요즘에 맛있는 게 얼마나 많이 나와 있는데.
segment_audio\09_01_032275_211017_SD_seg017.wav,그렇기는 하지. 하지만 집안 전통이라는 것이 있어서 혼자만의 생각으로 바꾸는 것도 쉽지는 않을 거야.
segment_audio\09_01_032276_211017_SD_seg000.wav,언니는 결혼하고 나서 축의금 확인해 보셨죠.
segment_audio\09_01_032276_211017_SD_seg001.wav,그때 나는 너무 정신이 없었나 봐. 별로 생각이 나지를 않아.
segment_audio\09_01_032276_211017_SD_seg002.wav,물론 결혼하는 당사자들은 축의금이 얼마나 들어왔는지. 확인할 수 있는 정신이 없겠죠 저는 축의금을 받아서. 처음에는 가족들이 챙겨 놓았었는데. 나중에 신혼여행 갈 때 너 앞으로 들어온 축금이야. 그러니까 이건 내가 관리를 해라라고 하시면서 저한테 건네주셨어요.
segment_audio\09_01_032276_211017_SD_seg003.wav,혹시 장부를 받았어.
segment_audio\09_01_032276_211017_SD_seg004.wav,장부를 주셨어요. 장부랑 금액을 다 받았는데 처음에는 생각보다 많이 들어와서 좀 당황하긴 했었는데 이것들이 정말로 내가 용돈 삼아 쓸 수 있는 것이 아니라 무언가를 장만하고 결제를 해야 될 돈으로 다 나간다라고 생각을 하니까 남는 게 하나도 없던데요.
segment_audio\09_01_032276_211017_SD_seg005.wav,그렇지. 나는 그런 축의금을. 나는 정말 내가 마음에서 우러나서. 축하해주고 싶은 마음에 축의금을 낸다라고 생각을 했는데 한 번 내가 결혼하고 난 뒤에 엄마가 장부를 한번 보여주신 적이 있었어 그러면서 그걸 갚아야 되는 거라고 하시더라고 옛날에는 결혼식 같은 큰 행사를 치를 때 아무래도 돈이 많이 들다 보니 서로서로 도와준다는 생각으로 상부상조한다. 생각하고 그렇게 축의금을 냈던 것 같아 그러면 받은 사람도 반드시 갚는다라는 생각을 하는 거지. 하지만 나는 그거 별로 마음에 들지 않아.
segment_audio\09_01_032276_211017_SD_seg006.wav,상부 상조라고 하면 우리나라가 대표적이긴 한데 향약이라든지 두레 같은 그런 풍습이 있었잖아요. 그런데 우리 세대들은 그런 것들을 봤는데라고 해서 굳이 의무감을 가지는 그런 세대는 아닌 것 같거든요.
segment_audio\09_01_032276_211017_SD_seg007.wav,그렇지. 그런데 부모님께서는 우리 결혼했을 때 이 집에서 왔으니까 이번에 이 집 행사에 우리도 축의금을 내야 돼라고 종종 말씀하신단 말이야 그런 이야기를 들을 때마다 결혼식이라는 건 정말 축하를 해주는 마음이 앞서야 하는데 빚 갚는 심정으로 그런 축의금을 내야 하나 의무감으로 이런 걸 내야 하나. 그런 생각을 하다 보면 좀 서글퍼지는 것도 사실이야.
segment_audio\09_01_032276_211017_SD_seg008.wav,그나마 우리나라는 축의금을 내더라도 그래도 이웃 나라보다는 좀 적은 편이잖아요. 어떤 사람한테는 (5 만원)/(오 만 원)을 내도 되고 어떤 사람한테는 그것보다 좀 더 많이 (10 만원)/(십 만 원) 혹은 내가 정말 아끼는 사이다라고 하면 아낌없이 축의금을 주겠지만 보통 월급을 받는 사람들이 이웃나라 사람들처럼 기본적으로 (30 만원)/(삼 십 만 원)씩 내면 한 달에 축의금이 들어갈 일이 세 번 내지 네 번 있으면 월급이 거의 다나가버릴 것 같아요.
segment_audio\09_01_032276_211017_SD_seg009.wav,그렇지. 그래서 이웃나라 같은 경우는 결혼식에 초대하는 것 자체를 아주 신중하게 하고 우리랑 조금 다른 부분이 있더라 뭐냐면우리는 부부가 결혼식에 참석을 하게 되면 두 사람이 다 그 결혼하는 당사자들을 안다라든지 그 집안과. 너무 잘 안다 그러면 부부가 같이 참석을 할 수도 있잖아. 그리고 어떤 일이 있어서 내 아이를 데리고 참석을 할 수도 있고 이 사람들한테 일일이 청첩장을 주지는 않는단 말이야. 그런데 이웃나라에서는 청첩장을 받은 사람만이 참석할 수 있다아마 식사 같은 것도 준비를 다 해야 하고 우리처럼 뷔페라든지 갈비탕이라든지 이런 식의 간단한 식사가 아니라 코스 요리를 준비를 하다 보니 미리미리 참석할 사람들을 다 확정을 지어놓고 자리도 다 마련해 주거든. 그래서 어쨌든 부부 중에 서로가 다 잘 아는 친척이라도 한 사람만 참석한다던지 두 사람이 같이 참석하면. 축의금을 두 배로 내야 되더라고. 그런 부분은 정말 참 인정이 없는 나라인 것 같다 싶은 생각이 들었어.
segment_audio\09_01_032277_211017_SD_seg000.wav,결혼식 할 때 정말 말도 많고 탈도 많았었던 기억이 지금 나이가 좀 들고 나니까 새록새록 떠올라요.
segment_audio\09_01_032277_211017_SD_seg001.wav,결혼할 당시엔 우리도 다들 어리니까 실수가 좀 많은 것 같기는 해 어떻게 보면 살면서 가장 큰 일을 치르는 것이잖아. 나도 사실 결혼을 준비하면서 조금 후회가 되는 것 마음에 걸리는 것들이 좀 남더라.
segment_audio\09_01_032277_211017_SD_seg002.wav,저는 결혼을 할 때. 사실 아무런 준비가 되지 않은 상태에서 했던 기억이 나는데 보통 결혼을 할 때는 하기 전에 내가 들어가서 살 집에 여러 가지 가전 제품도 준비를 하고 그리고 신랑이 필요한 것들 내가 필요한 거 이런 것들을 꼼꼼하게 다 챙겨놓고 하는 건 그냥 기본으로 다 하고는 했었지만 마음의 준비가 좀 덜 되었었던 것 같아요.
segment_audio\09_01_032277_211017_SD_seg003.wav,제일 중요한 부분이 조금 덜 되는 것이지 왜 여자들은 결혼식 당일에 결혼식장에 들어가기 직전까지도 갈등을 한다 그러잖아.
segment_audio\09_01_032277_211017_SD_seg004.wav,정말 예전에 우리보다 조금 인생을 더 많이 사셨던. 그런 인생의 선배님들이 하시던 말씀이 살다 보면 하나하나 다 맞는구나. 라는 생각이 요즘은 좀 들기도 하고요. 그리고 결혼을 하기 전에 시댁의 식구들 예를 들어서 아버님 어머님 그리고 누나라든지 아니면 형 동생. 이런 사람들의 성격은 좀 어떤지 알아두고 내가 적절하게 대처할 수도 있으면 정말 좋았을 텐데라고 하는 후회가 좀 남아요.
segment_audio\09_01_032277_211017_SD_seg005.wav,그렇구나. 그런데 한편 생각해 보면 정말. 결혼식 자체에서 가장 중요한 건 결혼하는 당사자들이잖아 결혼하는 당사자들이 주인공이 되고 두 사람 중심으로 모든 것이 이루어져야 되는데 왜 주변 사람들의 성격까지 파악을 해야 하는 거지.
segment_audio\09_01_032277_211017_SD_seg006.wav,실제로 결혼을 하고 어떤 사람들은 이런 경우가 많더라고요 신랑이나 아니면 아내하고는 문제가 전혀 없는데. 오히려 시댁 식구들 때문에 갈등이 일어나서 부부 싸움을 하게 되고 그리고 부부 싸움을 하더라도 화해를 하게 되면 상관은 없지만 그런 속도가 늦어지는 것들이 많이발생을 하다 보면 감정이 쌓이는 경우도 대부분 많더라고요.
segment_audio\09_01_032277_211017_SD_seg007.wav,그렇지 아무래도 우리나라는 결혼식 자체가 당사자들만의 문제가 아니라 집안과 집안의 결합이라는 생각을 하기 때문에 주위분들이. 특히나 부모님이 많이 개입을 하시는 편이잖아 그러면서 불편한 사항들이 많이 생기는 것 같기는 해.
segment_audio\09_01_032277_211017_SD_seg008.wav,자식이 각자의 개체라고 생각을 하고 자식은 나의 소유물이 아니다라는 생각을 기본적으로 품고 있으면 아마 시어머니와 며느리 사이에 일어나는 그러한 고부 갈등은 전혀 없을 수도 있는데 어머님들이 너무 아들이나 혹은 자식들에게 애착을 가지고 키우시고 보통 희생을 하시는 경우가 많다 보니까 아무래도 장가를 보냈는데 저 아이는 내 아들이거든 하는 생각이 먼저 앞서시는 것 같아요.
segment_audio\09_01_032277_211017_SD_seg009.wav,그런 것 있지 예전 부모님 세대는 정말 자식이 잘 되기만을 바라면서. 온갖 뒷받침을 다 하셨잖아 그런 희생의 바탕 위에 지금의 내 자식이 있다라고 생각을 하시니까 나 나와 자식을 구분 짓지 못하시고 똑같이 생각을 하시고. 자식을 나의 부속 작품처럼 생각을 하시는데 요즘은 그래도 자식은 자식. 나는 나 라고 서로 이렇게 분리하는 분들이 많이 늘어나고 나는 것 같아서 참 바람직한 방향으로 가고 있구나라는 생각은 들어.
segment_audio\09_01_032277_211017_SD_seg010.wav,그게 맞는 것 같아요. 제 생각도 언니랑 비슷하거든요.
segment_audio\09_01_032279_211017_SD_seg000.wav,아이를 데리고 모임에 나가려고 하면 말이야 아이들이 놀 수 있는 공간이 있는 곳을 아무래도 많이 찾아가게 되는 것 같아.
segment_audio\09_01_032279_211017_SD_seg001.wav,언니 요즘에는요 아무리 부모하고 아이들하고 같이 동반을 해서 입장을 해도 된다라고 하지만 사실은 내 아이가 얼마나 소중한지는 알겠는데 너무나도 시끄럽고 아이들을 자제시키지. 못 하는 부모들이 많다 보니까 부모하고 같이 들어간다라고 해도 싫어하는 가게들이 참 많아졌어요.
segment_audio\09_01_032279_211017_SD_seg002.wav,그래 맞다. 노키즈존이라고 하지. 그런 것들이 방송에 나오는 걸 보긴 했는데 난 아직 실제로는 본 적이 없거든.
segment_audio\09_01_032279_211017_SD_seg003.wav,음식점도 마찬가지고요 그리고 어떤 경우에는 강아지들이 모여서 노는 공간들도 따로 있잖아요. 그런 애견 카페에 아이들은 들어올 수 없습니다 하고 적어놓은 문구가 붙어 있는 가게도 봤어요.
segment_audio\09_01_032279_211017_SD_seg004.wav,애견 카페인데 아이들이 못 들어간다고.
segment_audio\09_01_032279_211017_SD_seg005.wav,어른들만 들어가더라고요 왜냐하면 아이들은 동물들을 너무 이뻐하고 좋아하다 보니까 동물들끼리 중심이 되어서 카페가 만들어진 곳인데 반대로 입장이 바뀌어서 아이가 그니까 거기에서 강아지들을 어떻게 보면 흥분을 시키는 그런 촉매제 역할을 한다라고 생각을 하나 봐요.
segment_audio\09_01_032279_211017_SD_seg006.wav,그럴 수도 있겠구나 그러면 이것도 안 돼 저것도 안 돼 그러면 아이들을 데리고 정말 다닐 수 있는 곳들이 점점 줄어드는 건데.  그런데 한편 생각을 해보면 나도 내가 아이를 낳기 전에는 식당이나 카페 같은 곳에서 아이들의 목소리가 들리면 굉장히 시끄럽다는 생각을 했었거든 아이들은 조용히 이야기를 하지 않잖아 그리고 많이 뛰어다니기도 하고. 그래서 좀 어떤 아이들이굉장히 신경이 많이 쓰였던 것 같아. 그러면 좀 거추장스럽기도 하고 자꾸 신경 쓰이니까 결혼을 안 한 사람들의 입장에서는 보통 그런 사람들이 아이들을 불편하게 생각하는 경우가 많으니까 그러면 이 사람들 입장에서는 자기들은 좀 조용히 밥을 먹고 싶고 조용히 차를 마시고 싶은데 아이들이 너무 소란스럽다라는 생각이 들면 좀 싫을 것 같기는 해.
segment_audio\09_01_032279_211017_SD_seg007.wav,저는 어떤 걸 본 적이 있냐면 어느 식당에 들어갔는데요 엄마와 아빠 아이 둘이 한 가족이 어느 테이블에서 밥을 먹고 있었어요. 그런데 한 아이가 식당 안을 마구마구 뛰어노니까 다른 아이 하나도 덩달아서 같이 소란스럽게 뛰어다니는데 다른 테이블에 앉아서 식사를 하던 어떤 고객이 부모한테 아이들 좀 조용히 시켜주세요라고 하는데 세상의 대답이 정말 놀라웠어요.
segment_audio\09_01_032279_211017_SD_seg008.wav,뭐라고 했는데.
segment_audio\09_01_032279_211017_SD_seg009.wav,보통 사람 같으면 네 죄송합니다라고 이야기를 할 텐데 그 부모님의 말씀은 이랬거든요 아이들이 자랄 때 이런 건 당연하지 뭘 그런 걸 지적을 해요. 하면서 오히려 큰소리를 치더라니까요.
segment_audio\09_01_032279_211017_SD_seg010.wav,그건 그 사람의 의식이 잘못된 것이다 내 아이가 예쁘면 내 아이가 다른 사람에게도 예쁨을 받을 수 있도록 공공 질서라는 것은 어릴 때부터 교육을 시켜야 된다고 생각을 해. 그리고 그런 부모님들의 의식 속에서 아이들이 바르게 자란다고 생각을 하거든. 그렇게 해야지만 이 노키즈존이라는 그런 부분들도 사실 없어질 수 있는 부분이 아닐까 싶어 요즘 자기 아이만 너무 예쁘다는 사람들 때문에 조금 전에 얘기한 것처럼 자기 아이가 잘못한 것도 지적하지 않는 그런 사례사람들이 많다 보니 차라리 아이가 없었으면 좋겠다라고 생각을 해 버리는 거지.
segment_audio\09_01_032279_211017_SD_seg011.wav,아이들은 정말 우리의 미래의 모습인데. 교육을 어떻게 시키는가에 따라서 이 아이가 부모처럼 훌륭한 부모가 될지. 아니면 부모처럼 훌륭하지 않은 사람으로 자랄지 그건 엄마나 아빠가 하는 행동을 보면 아는 것 같아요.
segment_audio\09_01_032280_211017_SD_seg000.wav,콘서트 유명한 사람들이 해외에서 우리나라에 왔을 때 가장 놀랐던 게 뭔지 아세요.
segment_audio\09_01_032280_211017_SD_seg001.wav,글쎄 어떤 게 있을까.
segment_audio\09_01_032280_211017_SD_seg002.wav,저도 몰랐는데요. 어떤 프로그램을 보니까 외국에서 온 가수들이 우리나라 사람들을 보면 참 놀라는 게 있는데 그 문화 중에 하나가 떼창이래요.
segment_audio\09_01_032280_211017_SD_seg003.wav,떼창 콘서트 가서. 떼창은 당연한 거 아니야.
segment_audio\09_01_032280_211017_SD_seg004.wav,아니죠 언니. 이웃 국가만 봐도 완전히 그게 달라서. 사실은 우리나라 오기 전에 유명한 가수들은 먼저 일본을 들렀다가 한국에 오는 경우도 많은데 일본에서 너무 사람들이 조용하게 공연을 관람을 하다 보니까 너무나도 실망을 한 나머지 우리나라에 왔을 때는요 반응이 완전히 반대해서 정말 정말 감사하다고. 너무 사랑한다고. 그렇게 이야기한 가수들이 한두 명이 아니라는데요.
